C_gbcode,C_source,N_pinyin,N_local,H,A,change,P,fromdate,todate
420801,GB,Jingmen shixiaqu,Jingmen shixiaqu,5,1,,0,19850101,19941231
420802,GB,Jingmen: Dongbao qu,Jingmen: Dongbao qu,5,2,,0,19850101,19941231
420803,GB,Jingmen: Shayang qu,Jingmen: Shayang qu,5,2,,0,19850101,19941231
420900,GB,Xiaogan shi,Xiaogan shi,0,0,CHAT,3,19930410,19941231
420901,GB,Xiaogan shixiaqu,Xiaogan shixiaqu,3,1,,0,19930410,19941231
420902,GB,Xiaogan: Xiaonan qu,Xiaogan: Xiaonan qu,3,2,CANT,0,19930410,19941231
420921,GB,Xiaochang,Xiaochang,3,5,,0,19930410,19941231
420922,GB,Dawu,Dawu,3,5,CH,0,19930410,19941231
420923,GB,Yunmeng,Yunmeng,3,5,CH,0,19930410,19941231
420924,GB,Hanchuan,Hanchuan,3,5,CH,0,19930410,19941231
420981,GB,Yingcheng shi,Yingcheng shi,9,3,H,0,19930410,19941231
420982,GB,Anlu shi,Anlu shi,9,3,H,0,19930410,19941231
420983,GB,Guangshui shi,Guangshui shi,9,3,H,0,19930410,19941231
421000,CM,Jingsha shi,Jingsha shi,0,0,CHANT,3,19940929,19941231
421001,CM,Jingsha shixiaqu,Jingsha shixiaqu,3,1,,0,19940929,19941231
421002,CM,Jingsha: Shashi qu,Jingsha: Shashi qu,3,2,CHA,0,19940929,19941231
421003,CM,Jingsha: Jingzhou qu,Jingsha: Jingzhou qu,3,2,,0,19940929,19941231
421004,CM,Jingsha: Jiangling qu,Jingsha: Jiangling qu,3,2,CHAT,0,19940929,19941231
421021,CM,Songzi,Songzi,3,5,CH,0,19940929,19941231
421022,CM,Gong`an,Gong`an,3,5,CH,0,19940929,19941231
421023,CM,Jianli,Jianli,3,5,CH,0,19940929,19941231
421024,CM,Jingshan,Jingshan,3,5,CH,0,19940929,19941231
421081,CM,Xiantao shi,Xiantao shi,9,3,CH,0,19940929,19941231
421082,CM,Shishou shi,Shishou shi,9,3,CH,0,19940929,19941231
421083,CM,Honghu shi,Honghu shi,9,3,CH,0,19940929,19941231
421084,CM,Tianmen shi,Tianmen shi,9,3,CH,0,19940929,19941231
421085,CM,Qianjiang shi,Qianjiang shi,9,3,CH,0,19940929,19941231
421086,CM,Zhongxiang shi,Zhongxiang shi,9,3,CH,0,19940929,19941231
422100,GB,Huanggang diqu,Huanggang diqu,0,0,,6,19820101,19830818
422100,GB,Huanggang diqu,Huanggang diqu,0,0,T,6,19870227,19941231
422100,GB,Huanggang diqu,Huanggang diqu,0,0,T,6,19830819,19870226
422101,GB,Macheng shi,Macheng shi,6,3,CA,0,19860527,19941231
422101,GB,Echeng shi,Echeng shi,6,3,,0,19820101,19830818
422102,GB,Wuxue shi,Wuxue shi,6,3,CNA,0,19871023,19941231
422103,GB,Huangzhou shi,Huangzhou shi,6,3,CNA,0,19901226,19941231
422121,GB,Huanggang,Huanggang,6,5,T,0,19870227,19901225
422121,GB,Huanggang,Huanggang,6,5,,0,19820101,19870226
422122,GB,Xinzhou,Xinzhou,6,5,,0,19820101,19830818
422123,GB,Hong`an,Hong`an,6,5,,0,19820101,19941231
422124,GB,Macheng,Macheng,6,5,,0,19820101,19860526
422125,GB,Luotian,Luotian,6,5,,0,19820101,19941231
422126,GB,Yingshan,Yingshan,6,5,,0,19820101,19941231
422127,GB,Xishui,Xishui,6,5,,0,19820101,19941231
422128,GB,Qichun,Qichun,6,5,,0,19820101,19941231
422129,GB,Guangji,Guangji,6,5,,0,19820101,19871022
422130,GB,Huangmei,Huangmei,6,5,,0,19820101,19941231
422131,GB,Echeng,Echeng,6,5,,0,19820101,19830818
422200,GB,Xiaogan diqu,Xiaogan diqu,0,0,T,6,19830819,19930409
422200,GB,Xiaogan diqu,Xiaogan diqu,0,0,,6,19820101,19830818
422201,GB,Xiaogan shi,Xiaogan shi,6,3,CA,0,19830819,19930409
422202,GB,Yingcheng shi,Yingcheng shi,6,3,CA,0,19860527,19930409
422203,GB,Anlu shi,Anlu shi,6,3,CA,0,19870904,19930409
422204,GB,Guangshui shi,Guangshui shi,6,3,CNA,0,19881011,19930409
422221,GB,Xiaogan,Xiaogan,6,5,,0,19820101,19830818
422222,GB,Huangpe,Huangpe,6,5,,0,19820101,19830818
422223,GB,Dawu,Dawu,6,5,,0,19820101,19930409
422224,GB,Yingshan,Yingshan,6,5,,0,19820101,19881010
422225,GB,Anlu,Anlu,6,5,,0,19820101,19870903
422226,GB,Yunmeng,Yunmeng,6,5,,0,19820101,19930409
422227,GB,Yingcheng,Yingcheng,6,5,,0,19820101,19860526
422228,GB,Hanchuan,Hanchuan,6,5,,0,19820101,19930409
422300,GB,Xianning diqu,Xianning diqu,0,0,,6,19820101,19941231
422301,GB,Xianning shi,Xianning shi,6,3,CA,0,19830819,19941231
422302,GB,Puqi shi,Puqi shi,6,3,CA,0,19860527,19941231
422321,GB,Xianning,Xianning,6,5,,0,19820101,19830818
422322,GB,Jiayu,Jiayu,6,5,,0,19820101,19941231
422323,GB,Puqi,Puqi,6,5,,0,19820101,19860526
422324,GB,Tongcheng,Tongcheng,6,5,,0,19820101,19941231
422325,GB,Chongyang,Chongyang,6,5,,0,19820101,19941231
422326,GB,Tongshan,Tongshan,6,5,,0,19820101,19941231
422327,GB,Yangxin,Yangxin,6,5,,0,19820101,19941231
422400,GB,Jingzhou diqu,Jingzhou diqu,0,0,,6,19820101,19940928
422401,GB,Xiantao shi,Xiantao shi,6,3,CNA,0,19860527,19940928
422401,GB,Jinmen shi,Jinmen shi,6,3,,0,19820101,19830818
422402,GB,Shishou shi,Shishou shi,6,3,CA,0,19860527,19940928
422403,GB,Honghu shi,Honghu shi,6,3,CA,0,19870731,19940928
422404,GB,Tianmen shi,Tianmen shi,6,3,CA,0,19870803,19940928
422405,GB,Qianjiang shi,Qianjiang shi,6,3,CA,0,19880525,19940928
422406,GB,Zhongxiang shi,Zhongxiang shi,6,3,CA,0,19920520,19940928
422421,GB,Jiangling,Jiangling,6,5,,0,19820101,19940928
422422,GB,Songzi,Songzi,6,5,,0,19820101,19940928
422423,GB,Gong`an,Gong`an,6,5,,0,19820101,19940928
422424,GB,Shishou,Shishou,6,5,,0,19820101,19860526
422425,GB,Jianli,Jianli,6,5,,0,19820101,19940928
422426,GB,Honghu,Honghu,6,5,,0,19820101,19870730
422427,GB,Mianyang,Mianyang,6,5,,0,19820101,19860526
422428,GB,Tianmen,Tianmen,6,5,,0,19820101,19870802
422429,GB,Qianjiang,Qianjiang,6,5,,0,19820101,19880524
422430,GB,Jingmen,Jingmen,6,5,,0,19820101,19830818
422431,GB,Zhongxiang,Zhongxiang,6,5,,0,19820101,19920519
422432,GB,Jingshan,Jingshan,6,5,,0,19820101,19940928
422500,GB,Xiangyang diqu,Xiangyang diqu,0,0,,6,19820101,19830818
422501,GB,Suizhou shi,Suizhou shi,6,3,,0,19820101,19830818
422502,GB,Laohekou shi,Laohekou shi,6,3,,0,19820101,19830818
422521,GB,Xiangyang,Xiangyang,6,5,,0,19820101,19830818
422522,GB,Zaoyang,Zaoyang,6,5,,0,19820101,19830818
422523,GB,Sui xian,Sui xian,6,5,,0,19820101,19830818
422524,GB,Yicheng,Yicheng,6,5,,0,19820101,19830818
422525,GB,Nanzhang,Nanzhang,6,5,,0,19820101,19830818
422526,GB,Guanghua,Guanghua,6,5,,0,19820101,19830818
422527,GB,Gucheng,Gucheng,6,5,,0,19820101,19830818
422528,GB,Baokang,Baokang,6,5,,0,19820101,19830818
422600,GB,Yunyang diqu,Yunyang diqu,0,0,,6,19820101,19940928
422601,GB,Danjiangkou shi,Danjiangkou shi,6,3,CNA,0,19830819,19940928
422621,GB,Jun xian,Jun xian,6,5,,0,19820101,19830818
422622,GB,Yun xian,Yun xian,6,5,,0,19820101,19940928
422623,GB,Yunxi,Yunxi,6,5,,0,19820101,19940928
422624,GB,Zhushan,Zhushan,6,5,,0,19820101,19940928
422625,GB,Zhuxi,Zhuxi,6,5,,0,19820101,19940928
422626,GB,Fang xian,Fang xian,6,5,,0,19820101,19940928
422627,GB,Shennongjialinqu,Shennongjialinqu,6,9,,0,19820101,19830818
422700,GB,Yichang diqu,Yichang diqu,0,0,,6,19820101,19920705
422701,GB,Zhicheng shi,Zhicheng shi,6,3,CNA,0,19871130,19920705
422702,GB,Dangyang shi,Dangyang shi,6,3,CA,0,19881022,19920705
422721,GB,Yichang,Yichang,6,5,,0,19820101,19920705
422722,GB,Yidu,Yidu,6,5,,0,19820101,19871129
422723,GB,Zhijiang,Zhijiang,6,5,,0,19820101,19920705
422723,GB,Zhijiang,Zhijiang,3,5,CH,0,19920706,19941231
422724,GB,Dangyang,Dangyang,6,5,,0,19820101,19881021
422725,GB,Yuan`an,Yuan`an,6,5,,0,19820101,19920705
422726,GB,Xingshan,Xingshan,6,5,,0,19820101,19920705
422727,GB,Zigui,Zigui,6,5,,0,19820101,19920705
422728,GB,Changyang Tujiazu zizhixian,Changyang Tujiazu zizhixian,6,6,A,0,19840713,19920705
422728,GB,Changyang,Changyang,6,5,,0,19820101,19840712
422729,GB,Wufeng Tujiazu zizhixian,Wufeng Tujiazu zizhixian,6,6,A,0,19840713,19920705
422729,GB,Wufeng,Wufeng,6,5,,0,19820101,19840712
422800,GB,Enshi Tujiazu Miaozu zizhizhou,Enshi Tujiazu Miaozu zizhizhou,0,0,N,7,19930404,19941231
422800,GB,Enshi diqu,Enshi diqu,0,0,,6,19820101,19830818
422800,GB,Exi Tujiazu Miaozu zizhizhou,Exi Tujiazu Miaozu zizhizhou,0,0,NA,7,19830819,19930403
422801,GB,Enshi shi,Enshi shi,6,3,,0,19820101,19830818
422801,GB,Enshi shi,Enshi shi,7,3,HT,0,19830819,19941231
422802,GB,Lichuan shi,Lichuan shi,7,3,CA,0,19860527,19941231
422821,GB,Enshi,Enshi,6,5,,0,19820101,19830818
422822,GB,Jianshi,Jianshi,7,5,H,0,19830819,19941231
422822,GB,Jianshi,Jianshi,6,5,,0,19820101,19830818
422823,GB,Badong,Badong,6,5,,0,19820101,19830818
422823,GB,Badong,Badong,7,5,H,0,19830819,19941231
422824,GB,Lichuan,Lichuan,6,5,,0,19820101,19830818
422824,GB,Lichuan,Lichuan,7,5,H,0,19830819,19860526
422825,GB,Xuan`en,Xuan`en,7,5,H,0,19830819,19941231
422825,GB,Xuan`en,Xuan`en,6,5,,0,19820101,19830818
422826,GB,Xianfeng,Xianfeng,7,5,H,0,19830819,19941231
422826,GB,Xianfeng,Xianfeng,6,5,,0,19820101,19830818
422827,GB,Laifengtujiazu zizhixian,Laifengtujiazu zizhixian,6,6,,0,19820101,19830818
422827,GB,Laifeng,Laifeng,7,5,HA,0,19830819,19941231
422828,GB,Hefeng Tujiazu  zizhixian,Hefeng Tujiazu  zizhixian,6,6,,0,19820101,19830818
422828,GB,Hefeng,Hefeng,7,5,HA,0,19830819,19941231
422921,GB,Shennongjialinqu,Shennongjialinqu,9,9,C,9,19910101,19941231
422921,GB,Shennongjialinqu,Shennongjialinqu,9,9,CH,9,19830819,19871231
429001,GB,Suizhou shi,Suizhou shi,9,3,C,9,19880101,19901231
429002,GB,Laohekou shi,Laohekou shi,9,3,C,9,19880101,19901231
429003,GB,Zaoyang shi,Zaoyang shi,9,3,CHA,9,19880108,19901231
429021,GB,Shennongjialinqu,Shennongjialinqu,9,9,C,9,19880101,19901231
430100,GB,Changsha shi,Changsha shi,0,0,,2,19820101,19830207
430100,GB,Changsha shi,Changsha shi,0,0,T,2,19830208,19941231
430101,GB,Changsha shixiaqu,Changsha shixiaqu,2,1,C,0,19840101,19941231
430102,CT,Changsha: Dong qu,Changsha: Dong qu,2,2,,0,19820101,19831231
430102,GB,Changsha: Dong qu,Changsha: Dong qu,2,2,,0,19840101,19941231
430103,CT,Changsha: Nan qu,Changsha: Nan qu,2,2,,0,19820101,19831231
430103,GB,Changsha: Nan qu,Changsha: Nan qu,2,2,,0,19840101,19941231
430104,CT,Changsha: Xi qu,Changsha: Xi qu,2,2,,0,19820101,19831231
430104,GB,Changsha: Xi qu,Changsha: Xi qu,2,2,,0,19840101,19941231
430105,CT,Changsha: Bei qu,Changsha: Bei qu,2,2,,0,19820101,19831231
430105,GB,Changsha: Bei qu,Changsha: Bei qu,2,2,,0,19840101,19941231
430111,CT,Changsha: Jiaoqu,Changsha: Jiaoqu,2,2,,0,19820101,19831231
430111,GB,Changsha: Jiaoqu,Changsha: Jiaoqu,2,2,,0,19840101,19941231
430120,GB,Changsha shiqu,Changsha shiqu,2,1,,0,19820101,19831231
430121,GB,Changsha,Changsha,2,5,,0,19820101,19941231
430122,GB,Wangcheng,Wangcheng,2,5,,0,19820101,19941231
430123,GB,Liuyang,Liuyang,2,5,CH,0,19830208,19930115
430124,GB,Ningxiang,Ningxiang,2,5,CH,0,19830208,19941231
430181,GB,Liuyang shi,Liuyang shi,2,5,CHA,0,19930116,19941231
430200,GB,Zhuzhou shi,Zhuzhou shi,0,0,T,3,19830208,19941231
430200,GB,Zhuzhou shi,Zhuzhou shi,0,0,,3,19820101,19830207
430201,GB,Zhuzhou shixiaqu,Zhuzhou shixiaqu,3,1,C,0,19840101,19941231
430202,CT,Zhuzhou: Dong qu,Zhuzhou: Dong qu,3,2,,0,19820101,19831231
430202,GB,Zhuzhou: Dong qu,Zhuzhou: Dong qu,3,2,,0,19840101,19941231
430203,CT,Zhuzhou: Bei qu,Zhuzhou: Bei qu,3,2,,0,19820101,19831231
430203,GB,Zhuzhou: Bei qu,Zhuzhou: Bei qu,3,2,,0,19840101,19941231
430204,CT,Zhuzhou: Nan qu,Zhuzhou: Nan qu,3,2,,0,19820101,19831231
430204,GB,Zhuzhou: Nan qu,Zhuzhou: Nan qu,3,2,,0,19840101,19941231
430211,CT,Zhuzhou: Jiaoqu,Zhuzhou: Jiaoqu,3,2,,0,19820101,19831231
430211,GB,Zhuzhou: Jiaoqu,Zhuzhou: Jiaoqu,3,2,,0,19840101,19941231
430219,GB,Liling shi,Liling shi,9,3,CHA,9,19850524,19871231
430220,GB,Zhuzhou shiqu,Zhuzhou shiqu,3,1,,0,19820101,19831231
430221,GB,Zhuzhou,Zhuzhou,3,5,,0,19820101,19941231
430222,GB,Liling,Liling,3,5,CH,0,19830208,19850523
430223,GB,You xian,You xian,3,5,CH,0,19830208,19941231
430224,GB,Chaling,Chaling,3,5,CH,0,19830208,19941231
430225,GB,Yanling,Yanling,3,5,N,0,19940405,19941231
430225,GB,Ling xian,Ling xian,3,5,CH,0,19830208,19940404
430281,GB,Liling shi,Liling shi,9,3,C,0,19910101,19941231
430300,GB,Xiangtan shi,Xiangtan shi,0,0,CT,3,19901226,19941231
430300,GB,Xiangtan shi,Xiangtan shi,0,0,T,3,19830208,19901225
430300,GB,Shaoyang shi,Shaoyang shi,0,0,,5,19820101,19830207
430301,GB,Xiangtan shixiaqu,Xiangtan shixiaqu,3,1,T,0,19901226,19941231
430301,GB,Shaoyang shi,Shaoyang shi,5,10,,0,19820101,19830207
430301,GB,Xiangtan shixiaqu,Xiangtan shixiaqu,3,1,,0,19830208,19901225
430302,GB,Xiangtan: Yuhu qu,Xiangtan: Yuhu qu,3,2,T,0,19920626,19941231
430302,GB,Xiangtan: Yuhu qu,Xiangtan: Yuhu qu,3,2,,0,19830208,19920625
430303,GB,Xiangtan: Xiangjiang qu,Xiangtan: Xiangjiang qu,3,2,,0,19830208,19920625
430304,GB,Xiangtan: Yuetang qu,Xiangtan: Yuetang qu,3,2,,0,19830208,19920625
430304,GB,Xiangtan: Yuetang qu,Xiangtan: Yuetang qu,3,2,T,0,19920626,19941231
430305,GB,Xiangtan: Bantang qu,Xiangtan: Bantang qu,3,2,,0,19830208,19920625
430306,GB,Xiangtan: Shaoshan qu,Xiangtan: Shaoshan qu,3,2,C,0,19880101,19901225
430311,GB,Xiangtan: Jiaoqu,Xiangtan: Jiaoqu,3,2,,0,19830208,19920625
430312,GB,Xiangtan: Shaoshan qu,Xiangtan: Shaoshan qu,3,2,,0,19830208,19871231
430321,GB,Xiangtan,Xiangtan,3,5,CH,0,19830208,19941231
430322,GB,Xiangxiang,Xiangxiang,3,5,CH,0,19830208,19860911
430381,GB,Xiangxiang shi,Xiangxiang shi,9,3,C,0,19910101,19941231
430382,GB,Shaoshan shi,Shaoshan shi,9,3,CHA,0,19901226,19941231
430400,GB,Hengyang shi,Hengyang shi,0,0,CT,3,19830208,19941231
430400,GB,Xiangtan shi,Xiangtan shi,0,0,,5,19820101,19830207
430401,GB,Xiangtan shi,Xiangtan shi,5,10,,0,19820101,19830207
430401,GB,Hengyang shixiaqu,Hengyang shixiaqu,3,1,H,0,19830208,19941231
430402,GB,Hengyang: Jiangdong qu,Hengyang: Jiangdong qu,3,2,H,0,19830208,19941231
430403,GB,Hengyang: Chengnan qu,Hengyang: Chengnan qu,3,2,H,0,19830208,19941231
430404,GB,Hengyang: Chengbei qu,Hengyang: Chengbei qu,3,2,H,0,19830208,19941231
430411,GB,Hengyang: Jiaoqu,Hengyang: Jiaoqu,3,2,H,0,19830208,19941231
430412,GB,Hengyang: Nanyue qu,Hengyang: Nanyue qu,3,2,H,0,19830208,19941231
430421,GB,Hengyang,Hengyang,3,5,CH,0,19830208,19941231
430422,GB,Hengnan,Hengnan,3,5,CH,0,19830208,19941231
430423,GB,Hengshan,Hengshan,3,5,CH,0,19830208,19941231
430424,GB,Hengdong,Hengdong,3,5,CH,0,19830208,19941231
430425,GB,Changning,Changning,3,5,CH,0,19830208,19941231
430426,GB,Qidong,Qidong,3,5,CH,0,19830208,19941231
430427,GB,Leiyang,Leiyang,3,5,CH,0,19830208,19861110
430481,GB,Leiyang shi,Leiyang shi,9,3,C,0,19910101,19941231
430500,GB,Shaoyang shi,Shaoyang shi,0,0,CT,3,19830208,19860126
430500,GB,Hengyang shi,Hengyang shi,0,0,,5,19820101,19830207
430500,GB,Shaoyang shi,Shaoyang shi,0,0,T,3,19860127,19941231
430501,GB,Shaoyang shixiaqu,Shaoyang shixiaqu,3,1,H,0,19830208,19941231
430501,GB,Hengyang shi,Hengyang shi,5,10,,0,19820101,19830207
430502,GB,Shaoyang: Dong qu,Shaoyang: Dong qu,3,2,H,0,19830208,19941231
430503,GB,Shaoyang: Xi qu,Shaoyang: Xi qu,3,2,H,0,19830208,19941231
430504,GB,Shaoyang: Qiaotou qu,Shaoyang: Qiaotou qu,3,2,H,0,19830208,19870211
430511,GB,Shaoyang: Jiaoqu,Shaoyang: Jiaoqu,3,2,H,0,19830208,19941231
430521,GB,Shaodong,Shaodong,3,5,CH,0,19830208,19941231
430522,GB,Xinshao,Xinshao,3,5,CH,0,19830208,19941231
430523,GB,Shaoyang,Shaoyang,3,5,CH,0,19860127,19941231
430524,GB,Longhui,Longhui,3,5,CH,0,19860127,19941231
430525,GB,Dongkou,Dongkou,3,5,CH,0,19860127,19941231
430526,GB,Wugang,Wugang,3,5,CH,0,19860127,19940217
430527,GB,Suining,Suining,3,5,CH,0,19860127,19941231
430528,GB,Xinning,Xinning,3,5,CH,0,19860127,19941231
430529,GB,Chengbu Miaozu zizhixian,Chengbu Miaozu zizhixian,3,6,CH,0,19860127,19941231
430581,CM,Wugang shi,Wugang shi,9,5,CHA,0,19940218,19941231
430600,GB,Yueyang shi,Yueyang shi,0,0,CHAT,3,19830208,19860126
430600,GB,Yueyang shi,Yueyang shi,0,0,T,3,19860127,19941231
430601,GB,Yueyang shixiaqu,Yueyang shixiaqu,3,1,,0,19830208,19941231
430602,GB,Yueyang: Nan qu,Yueyang: Nan qu,3,2,,0,19830208,19941231
430603,GB,Yueyang: Bei qu,Yueyang: Bei qu,3,2,,0,19830208,19941231
430611,GB,Yueyang: Jiaoqu,Yueyang: Jiaoqu,3,2,,0,19830208,19941231
430621,GB,Yueyang,Yueyang,3,5,,0,19830208,19941231
430622,GB,Linxiang,Linxiang,3,5,CH,0,19860127,19920831
430623,GB,Huarong,Huarong,3,5,CH,0,19860127,19941231
430624,GB,Xiangyin,Xiangyin,3,5,CH,0,19860127,19941231
430625,GB,Miluo,Miluo,3,5,CH,0,19860127,19870922
430626,GB,Pingjiang,Pingjiang,3,5,CH,0,19860127,19941231
430681,GB,Miluo shi,Miluo shi,9,3,C,0,19910101,19941231
430682,GB,Linxiang shi,Linxiang shi,9,3,CHA,0,19920901,19941231
430700,GB,Changde shi,Changde shi,0,0,T,3,19880518,19941231
430700,GB,Changde shi,Changde shi,0,0,CHAT,3,19880123,19880517
430701,GB,Changde shixiaqu,Changde shixiaqu,3,1,C,0,19880123,19941231
430702,GB,Changde: Wuling qu,Changde: Wuling qu,3,2,,0,19880123,19941231
430703,GB,Changde: Dingcheng qu,Changde: Dingcheng qu,3,2,,0,19880123,19941231
430721,GB,Anxiang,Anxiang,3,5,CH,0,19880123,19941231
430722,GB,Hanshou,Hanshou,3,5,CH,0,19880123,19941231
430723,GB,Li xian,Li xian,3,5,CH,0,19880123,19941231
430724,GB,Linli,Linli,3,5,CH,0,19880123,19941231
430725,GB,Taoyuan,Taoyuan,3,5,CH,0,19880123,19941231
430726,GB,Shimen,Shimen,3,5,CH,0,19880123,19941231
430727,GB,Cili,Cili,3,5,CH,0,19880123,19880517
430781,GB,Jinshi shi,Jinshi shi,9,3,C,0,19910101,19941231
430800,GB,Dayong shi,Dayong shi,0,0,CHAT,3,19880518,19940404
430800,GB,Zhangjiajie shi,Zhangjiajie shi,0,0,N,3,19940405,19941231
430801,GB,Zhangjiajie shixiaqu,Zhangjiajie shixiaqu,3,1,,0,19940405,19941231
430801,GB,Dayong shixiaqu,Dayong shixiaqu,3,1,,0,19880518,19940404
430802,GB,Zhangjiajie: Yongding qu,Zhangjiajie: Yongding qu,3,2,,0,19940405,19941231
430802,GB,Dayong: Yongding qu,Dayong: Yongding qu,3,2,,0,19880518,19940404
430811,GB,Zhangjiajie: Wulingyuan qu,Zhangjiajie: Wulingyuan qu,3,2,,0,19940405,19941231
430811,GB,Dayong: Wulingyuan qu,Dayong: Wulingyuan qu,3,2,,0,19880518,19940404
430821,CM,Cili,Cili,3,5,CH,0,19880518,19941231
430822,GB,Sangzhi,Sangzhi,3,5,CH,0,19880518,19941231
430900,CM,Yiyang shi,Yiyang shi,0,0,CHAT,3,19940307,19941231
430901,CM,Yiyang shixiaqu,Yiyang shixiaqu,3,1,,0,19940307,19941231
430902,CM,Yiyang: Ziyang qu,Yiyang: Ziyang qu,3,2,,0,19940307,19941231
430903,CM,Yiyang: Heshan qu,Yiyang: Heshan qu,3,2,,0,19940307,19941231
430921,CM,Nan xian,Nan xian,3,5,CH,0,19940307,19941231
430922,CM,Taojiang,Taojiang,3,5,CH,0,19940307,19941231
430923,CM,Anhua,Anhua,3,5,CH,0,19940307,19941231
430981,CM,Yuanjiang shi,Yuanjiang shi,9,3,CH,0,19940307,19941231
431000,CM,Chenzhou shi,Chenzhou shi,0,0,CHAT,3,19941217,19941231
431001,CM,Chenzhou shixiaqu,Chenzhou shixiaqu,3,1,,0,19941217,19941231
431002,CM,Chenzhou: Beihu qu,Chenzhou: Beihu qu,3,2,,0,19941217,19941231
431003,CM,Chenzhou: Suxian qu,Chenzhou: Suxian qu,3,2,,0,19941217,19941231
431021,CM,Guiyang,Guiyang,3,5,CH,0,19941217,19941231
431022,CM,Yongxing,Yongxing,3,5,CH,0,19941217,19941231
431023,CM,Yizhang,Yizhang,3,5,CH,0,19941217,19941231
431024,CM,Jiahe,Jiahe,3,5,CH,0,19941217,19941231
431025,CM,Linwu,Linwu,3,5,CH,0,19941217,19941231
431026,CM,Rucheng,Rucheng,3,5,CH,0,19941217,19941231
431027,CM,Guidong,Guidong,3,5,CH,0,19941217,19941231
431028,CM,Anren,Anren,3,5,CH,0,19941217,19941231
431081,CM,Zixing shi,Zixing shi,9,4,CH,0,19941217,19941231
432100,GB,Xiangtan diqu,Xiangtan diqu,0,0,,6,19820101,19830207
432121,GB,Xiangtan,Xiangtan,6,5,,0,19820101,19830207
432122,GB,Xiangxiang,Xiangxiang,6,5,,0,19820101,19830207
432123,GB,Liling,Liling,6,5,,0,19820101,19830207
432124,GB,Liuyang,Liuyang,6,5,,0,19820101,19830207
432125,GB,You xian,You xian,6,5,,0,19820101,19830207
432126,GB,Chaling,Chaling,6,5,,0,19820101,19830207
432127,GB,Ling xian,Ling xian,6,5,,0,19820101,19830207
432200,GB,Yueyang diqu,Yueyang diqu,0,0,T,6,19830208,19860126
432200,GB,Yueyang diqu,Yueyang diqu,0,0,,6,19820101,19830207
432201,GB,Yueyang shi,Yueyang shi,6,3,,0,19820101,19830207
432222,GB,Pingjiang,Pingjiang,6,5,,0,19820101,19860126
432223,GB,Xiangyin,Xiangyin,6,5,,0,19820101,19860126
432224,GB,Miluo,Miluo,6,5,,0,19820101,19860126
432225,GB,Linxiang,Linxiang,6,5,,0,19820101,19860126
432226,GB,Huarong,Huarong,6,5,,0,19820101,19860126
432300,GB,Yiyang diqu,Yiyang diqu,0,0,T,6,19830208,19940306
432300,GB,Yiyang diqu,Yiyang diqu,0,0,,6,19821011,19830207
432301,GB,Yiyang shi,Yiyang shi,6,3,,0,19820101,19940306
432302,GB,Yuanjiang shi,Yuanjiang shi,6,3,CA,0,19881011,19940306
432321,GB,Yiyang,Yiyang,6,5,,0,19820101,19940306
432322,GB,Nan xian,Nan xian,6,5,,0,19820101,19940306
432323,GB,Yuanjiang,Yuanjiang,6,5,,0,19820101,19881010
432324,GB,Ningxiang,Ningxiang,6,5,,0,19820101,19830207
432325,GB,Taojiang,Taojiang,6,5,,0,19820101,19940306
432326,GB,Anhua,Anhua,6,5,,0,19820101,19940306
432400,GB,Changde diqu,Changde diqu,0,0,,6,19820101,19880122
432401,GB,Changde shi,Changde shi,6,3,,0,19820101,19880122
432402,GB,Jinshi shi,Jinshi shi,6,3,,0,19820101,19880122
432421,GB,Changde,Changde,6,5,,0,19820101,19880122
432422,GB,Anxiang,Anxiang,6,5,,0,19820101,19880122
432423,GB,Hansho,Hansho,6,5,,0,19820101,19880122
432424,GB,Li xian,Li xian,6,5,,0,19820101,19880122
432425,GB,Linli,Linli,6,5,,0,19820101,19880122
432426,GB,Taoyuan,Taoyuan,6,5,,0,19820101,19880122
432427,GB,Shimen,Shimen,6,5,,0,19820101,19880122
432428,GB,Cili,Cili,6,5,,0,19820101,19880122
432500,GB,Lianyuan diqu,Lianyuan diqu,0,0,,6,19820101,19821210
432500,GB,Loudi diqu,Loudi diqu,0,0,N,6,19821211,19830207
432500,GB,Loudi diqu,Loudi diqu,0,0,T,6,19830208,19941231
432501,GB,Loudi shi,Loudi shi,6,3,,0,19820101,19941231
432502,GB,Lengshuijiang shi,Lengshuijiang shi,6,3,,0,19820101,19941231
432503,GB,Lianyuan shi,Lianyuan shi,6,3,CA,0,19870610,19941231
432521,GB,Lianyuan,Lianyuan,6,5,,0,19820101,19870609
432522,GB,Shuangfeng,Shuangfeng,6,5,,0,19820101,19941231
432523,GB,Shaodong,Shaodong,6,5,,0,19820101,19830207
432524,GB,Xinhua,Xinhua,6,5,,0,19820101,19941231
432525,GB,Xinshao,Xinshao,6,5,,0,19820101,19830207
432600,GB,Shaoyang diqu,Shaoyang diqu,0,0,,6,19820101,19860126
432621,GB,Shaoyang,Shaoyang,6,5,,0,19820101,19860126
432622,GB,Longhui,Longhui,6,5,,0,19820101,19860126
432623,GB,Wugang,Wugang,6,5,,0,19820101,19860126
432624,GB,Dongkou,Dongkou,6,5,,0,19820101,19860126
432625,GB,Xinning,Xinning,6,5,,0,19820101,19860126
432626,GB,Suining,Suining,6,5,,0,19820101,19860126
432627,GB,Chengbu Miaozu zizhixian,Chengbu Miaozu zizhixian,6,6,,0,19820101,19860126
432700,GB,Hengyang diqu,Hengyang diqu,0,0,,6,19820101,19830207
